,weekNumber,totalPoints,isInIdealFormation,playerTeam,playerName,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,marca_points
0,1.0,2.0,False,Granada,Melendo,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0,-1
1,2.0,2.0,False,Granada,Melendo,80,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,5,0,-1
2,3.0,0.0,False,Granada,Melendo,83,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,5,1,-1
3,4.0,0.0,False,Granada,Melendo,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,-1
4,5.0,1.0,False,Granada,Melendo,74,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,7,5,0,-1
5,6.0,5.0,False,Granada,Melendo,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,0,-1
6,7.0,2.0,False,Granada,Melendo,62,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,-1
7,8.0,0.0,False,Granada,Melendo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8,9.0,0.0,False,Granada,Melendo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9,10.0,2.0,False,Granada,Melendo,63,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,6,0,-1
10,11.0,5.0,False,Granada,Melendo,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0,-1
11,12.0,2.0,False,Granada,Melendo,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0,-1
12,13.0,4.0,False,Granada,Melendo,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,0,-1
13,14.0,2.0,False,Granada,Melendo,79,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,5,10,0,-1
14,15.0,0.0,False,Granada,Melendo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
15,16.0,0.0,False,Granada,Melendo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
16,17.0,2.0,False,Granada,Melendo,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,-1
17,18.0,0.0,False,Granada,Melendo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
18,19.0,0.0,False,Granada,Melendo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
19,20.0,2.0,False,Granada,Melendo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20,21.0,2.0,False,Granada,Melendo,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1
21,22.0,3.0,False,Granada,Melendo,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,0,-1
22,23.0,1.0,False,Granada,Melendo,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
23,24.0,2.0,False,Granada,Melendo,75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,10,0,-1
24,1.0,2.0,False,Granada,"Vallejo, Jesus",90,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,7,7,0,-1
25,9.0,0.0,False,Granada,"Vallejo, Jesus",6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-1
26,19.0,2.0,False,Granada,"Vallejo, Jesus",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1
27,20.0,0.0,False,Granada,"Vallejo, Jesus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
28,1.0,0.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,11,0,-1
29,2.0,3.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,6,14,0,-1
30,3.0,6.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,9,7,0,-1
31,4.0,-3.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,5,12,0,-1
32,5.0,7.0,False,Granada,"Miquel, I",90,0,1,1,0,0,0,0,4,0,0,4,0,0,0,0,1,6,2,0,-1
33,6.0,4.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,7,11,0,-1
34,7.0,4.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,4,0,0,1,1,0,0,1,0,9,5,0,-1
35,8.0,0.0,False,Granada,"Miquel, I",45,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,4,0,-1
36,9.0,4.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,7,4,0,-1
37,10.0,2.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,8,0,0,2,1,0,0,0,0,5,12,0,-1
38,11.0,1.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,7,14,0,-1
39,12.0,5.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,6,10,0,-1
40,13.0,3.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,8,0,-1
41,14.0,7.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,15,7,0,-1
42,15.0,1.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,2,0,-1
43,16.0,4.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,5,13,0,-1
44,17.0,6.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,8,13,0,-1
45,18.0,2.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,2,5,0,-1
46,19.0,7.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,4,6,0,-1
47,20.0,4.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,11,0,-1
48,21.0,4.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,8,0,-1
49,22.0,2.0,False,Granada,"Miquel, I",90,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,6,12,0,-1
50,23.0,2.0,False,Granada,"Miquel, I",66,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,10,0,-1
51,24.0,9.0,False,Granada,"Miquel, I",90,1,0,0,0,0,0,0,6,0,0,3,1,0,0,1,1,6,9,0,-1
52,23.0,5.0,False,Granada,Pellistri,63,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,11,0,-1
53,24.0,14.0,True,Granada,Pellistri,84,1,1,0,1,0,0,0,0,0,0,3,0,0,0,2,0,6,10,0,-1
54,1.0,0.0,False,Granada,"Gumbau, Gerard",74,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,2,19,0,-1
55,2.0,0.0,False,Granada,"Gumbau, Gerard",80,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,3,15,0,-1
56,3.0,9.0,False,Granada,"Gumbau, Gerard",90,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,1,5,12,0,-1
57,4.0,0.0,False,Granada,"Gumbau, Gerard",79,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,5,14,0,-1
58,5.0,3.0,False,Granada,"Gumbau, Gerard",90,0,0,0,2,0,0,0,1,0,0,4,0,0,0,1,0,6,15,0,-1
59,6.0,3.0,False,Granada,"Gumbau, Gerard",64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,6,0,-1
60,7.0,4.0,False,Granada,"Gumbau, Gerard",73,0,0,1,5,0,0,0,2,0,0,1,1,0,0,0,0,3,10,0,-1
61,8.0,3.0,False,Granada,"Gumbau, Gerard",90,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,5,21,0,-1
62,9.0,7.0,False,Granada,"Gumbau, Gerard",90,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,4,9,0,-1
63,10.0,1.0,False,Granada,"Gumbau, Gerard",87,0,0,0,2,0,0,0,1,0,0,2,1,0,0,1,1,0,17,0,-1
64,12.0,3.0,False,Granada,"Gumbau, Gerard",73,0,0,0,2,0,0,0,2,0,0,1,1,0,0,1,0,4,6,0,-1
65,13.0,3.0,False,Granada,"Gumbau, Gerard",90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,23,0,-1
66,14.0,4.0,False,Granada,"Gumbau, Gerard",90,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,8,18,0,-1
67,15.0,0.0,False,Granada,"Gumbau, Gerard",90,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,7,12,0,-1
68,16.0,4.0,False,Granada,"Gumbau, Gerard",90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,15,0,-1
69,17.0,5.0,False,Granada,"Gumbau, Gerard",90,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,7,18,0,-1
70,18.0,2.0,False,Granada,"Gumbau, Gerard",90,0,0,0,4,0,0,0,1,0,0,3,1,0,0,0,1,4,20,0,-1
71,20.0,1.0,False,Granada,"Gumbau, Gerard",22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,-1
72,21.0,6.0,False,Granada,"Gumbau, Gerard",80,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,2,7,0,-1
73,22.0,1.0,False,Granada,"Gumbau, Gerard",59,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,3,9,0,-1
74,23.0,1.0,False,Granada,"Gumbau, Gerard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
75,24.0,1.0,False,Granada,"Gumbau, Gerard",89,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,1,2,10,0,-1
76,5.0,0.0,False,Granada,"Torrente, Raul",29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,5,0,-1
77,6.0,7.0,False,Granada,"Torrente, Raul",73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,-1
78,7.0,3.0,False,Granada,"Torrente, Raul",90,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,2,11,0,-1
79,8.0,4.0,False,Granada,"Torrente, Raul",90,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,8,8,0,-1
80,9.0,1.0,False,Granada,"Torrente, Raul",31,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,7,0,-1
81,10.0,0.0,False,Granada,"Torrente, Raul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
82,11.0,1.0,False,Granada,"Torrente, Raul",90,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,4,11,0,-1
83,12.0,1.0,False,Granada,"Torrente, Raul",90,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,4,22,1,-1
84,13.0,6.0,False,Granada,"Torrente, Raul",90,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,10,19,0,-1
85,14.0,-1.0,False,Granada,"Torrente, Raul",90,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,4,10,0,-1
86,15.0,1.0,False,Granada,"Torrente, Raul",90,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,4,0,-1
87,16.0,6.0,False,Granada,"Torrente, Raul",90,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0,4,14,0,-1
88,17.0,6.0,False,Granada,"Torrente, Raul",90,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,5,11,0,-1
89,18.0,1.0,False,Granada,"Torrente, Raul",90,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,6,7,0,-1
90,19.0,0.0,False,Granada,"Torrente, Raul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
91,20.0,0.0,False,Granada,"Torrente, Raul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
92,21.0,0.0,False,Granada,"Torrente, Raul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
93,22.0,0.0,False,Granada,"Torrente, Raul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
94,23.0,0.0,False,Granada,"Torrente, Raul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
95,24.0,2.0,False,Granada,"Torrente, Raul",1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,-1
96,1.0,2.0,False,Granada,"Uzuni, Myrto",90,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,10,0,-1
97,2.0,3.0,False,Granada,"Uzuni, Myrto",90,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,3,7,0,-1
98,3.0,10.0,False,Granada,"Uzuni, Myrto",89,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,5,4,0,-1
99,4.0,1.0,False,Granada,"Uzuni, Myrto",90,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,4,7,0,-1
100,5.0,5.0,False,Granada,"Uzuni, Myrto",90,1,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,3,6,0,-1
101,6.0,1.0,False,Granada,"Uzuni, Myrto",90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,0,-1
102,7.0,2.0,False,Granada,"Uzuni, Myrto",38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,-1
103,8.0,7.0,False,Granada,"Uzuni, Myrto",17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,-1
104,9.0,1.0,False,Granada,"Uzuni, Myrto",58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0,-1
105,10.0,1.0,False,Granada,"Uzuni, Myrto",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-1
106,11.0,12.0,False,Granada,"Uzuni, Myrto",90,1,0,3,1,0,0,0,0,0,0,3,0,0,0,2,3,1,5,0,-1
107,12.0,3.0,False,Granada,"Uzuni, Myrto",82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,-1
108,13.0,3.0,False,Granada,"Uzuni, Myrto",84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,9,0,-1
109,14.0,8.0,False,Granada,"Uzuni, Myrto",90,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,2,4,0,-1
110,15.0,1.0,False,Granada,"Uzuni, Myrto",64,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,-1
111,16.0,3.0,False,Granada,"Uzuni, Myrto",90,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,8,0,-1
112,17.0,3.0,False,Granada,"Uzuni, Myrto",90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,-1
113,18.0,3.0,False,Granada,"Uzuni, Myrto",45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,-1
114,19.0,12.0,False,Granada,"Uzuni, Myrto",80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,-1
115,20.0,1.0,False,Granada,"Uzuni, Myrto",86,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,6,0,-1
116,21.0,3.0,False,Granada,"Uzuni, Myrto",67,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,4,0,-1
117,22.0,-1.0,False,Granada,"Uzuni, Myrto",89,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,2,9,0,-1
118,23.0,3.0,False,Granada,"Uzuni, Myrto",45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,3,0,-1
119,24.0,7.0,False,Granada,"Uzuni, Myrto",84,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,5,0,-1
120,19.0,2.0,False,Granada,"Arezo, Matias",10,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,3,1,0,-1
121,20.0,1.0,False,Granada,"Arezo, Matias",22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,-1
122,21.0,2.0,False,Granada,"Arezo, Matias",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1
123,22.0,2.0,False,Granada,"Arezo, Matias",90,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,10,0,-1
124,23.0,0.0,False,Granada,"Arezo, Matias",45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,-1
125,24.0,2.0,False,Granada,"Arezo, Matias",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
126,1.0,7.0,False,Granada,"Villar, G",32,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,7,0,-1
127,2.0,2.0,False,Granada,"Villar, G",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1
128,4.0,7.0,False,Granada,"Villar, G",11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,-1
129,5.0,2.0,False,Granada,"Villar, G",28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,0,-1
130,6.0,3.0,False,Granada,"Villar, G",26,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,3,9,0,-1
131,7.0,3.0,False,Granada,"Villar, G",63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,4,0,-1
132,8.0,4.0,False,Granada,"Villar, G",45,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,9,0,-1
133,9.0,2.0,False,Granada,"Villar, G",59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,7,0,-1
134,10.0,5.0,False,Granada,"Villar, G",83,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,13,6,0,-1
135,11.0,6.0,False,Granada,"Villar, G",60,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,5,10,0,-1
136,12.0,4.0,False,Granada,"Villar, G",90,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,13,11,0,-1
137,13.0,12.0,True,Granada,"Villar, G",84,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,6,15,0,-1
138,14.0,2.0,False,Granada,"Villar, G",62,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,2,4,7,0,-1
139,16.0,4.0,False,Granada,"Villar, G",79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,9,0,-1
140,17.0,3.0,False,Granada,"Villar, G",71,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,-1
141,18.0,1.0,False,Granada,"Villar, G",45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,9,0,-1
142,19.0,8.0,False,Granada,"Villar, G",90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,4,10,0,-1
143,20.0,6.0,False,Granada,"Villar, G",87,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,5,9,0,-1
144,21.0,5.0,False,Granada,"Villar, G",90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8,13,0,-1
145,22.0,4.0,False,Granada,"Villar, G",90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,14,0,-1
146,23.0,7.0,False,Granada,"Villar, G",63,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,5,7,0,-1
147,20.0,2.0,False,Granada,"Hongla, Martin",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,-1
148,23.0,2.0,False,Granada,"Hongla, Martin",89,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,10,0,-1
149,24.0,4.0,False,Granada,"Hongla, Martin",90,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,10,6,0,-1
150,1.0,0.0,False,Granada,"F, Raul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,2.0,0.0,False,Granada,"F, Raul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,3.0,4.0,False,Granada,"F, Raul",90,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,9,15,0,-1
153,4.0,1.0,False,Granada,"F, Raul",90,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,9,18,0,-1
154,5.0,3.0,False,Granada,"F, Raul",90,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,3,0,-1
155,6.0,0.0,False,Granada,"F, Raul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
156,7.0,0.0,False,Granada,"F, Raul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
157,14.0,0.0,False,Granada,"F, Raul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
158,15.0,2.0,False,Granada,"F, Raul",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
159,1.0,3.0,False,Granada,"Rubio, Miguel",90,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,9,7,0,-1
160,2.0,2.0,False,Granada,"Rubio, Miguel",90,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,6,19,0,-1
161,3.0,9.0,False,Granada,"Rubio, Miguel",90,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,7,12,0,-1
162,4.0,2.0,False,Granada,"Rubio, Miguel",65,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,5,7,0,-1
163,7.0,0.0,False,Granada,"Rubio, Miguel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
164,8.0,3.0,False,Granada,"Rubio, Miguel",45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,2,0,-1
165,9.0,4.0,False,Granada,"Rubio, Miguel",90,0,0,0,0,0,0,0,9,0,0,2,1,0,0,0,0,7,5,0,-1
166,10.0,3.0,False,Granada,"Rubio, Miguel",89,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,1,5,19,0,-1
167,16.0,0.0,False,Granada,"Rubio, Miguel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
168,17.0,0.0,False,Granada,"Rubio, Miguel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
169,18.0,0.0,False,Granada,"Rubio, Miguel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
170,19.0,1.0,False,Granada,"Rubio, Miguel",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
171,20.0,0.0,False,Granada,"Rubio, Miguel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
172,21.0,0.0,False,Granada,"Rubio, Miguel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
173,22.0,0.0,False,Granada,"Rubio, Miguel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
174,23.0,0.0,False,Granada,"Rubio, Miguel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
175,24.0,0.0,False,Granada,"Rubio, Miguel",90,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,7,9,0,-1
176,1.0,3.0,False,Granada,"Callejon, Jose",74,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,6,11,0,-1
177,2.0,4.0,False,Granada,"Callejon, Jose",62,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,-1
178,3.0,9.0,False,Granada,"Callejon, Jose",83,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,4,9,0,-1
179,4.0,3.0,False,Granada,"Callejon, Jose",66,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,6,10,0,-1
180,5.0,1.0,False,Granada,"Callejon, Jose",62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,6,0,-1
181,6.0,0.0,False,Granada,"Callejon, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
182,7.0,3.0,False,Granada,"Callejon, Jose",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,-1
183,8.0,1.0,False,Granada,"Callejon, Jose",45,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,5,0,-1
184,9.0,1.0,False,Granada,"Callejon, Jose",16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
185,10.0,2.0,False,Granada,"Callejon, Jose",7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
186,11.0,2.0,False,Granada,"Callejon, Jose",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,-1
187,12.0,2.0,False,Granada,"Callejon, Jose",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1
188,13.0,1.0,False,Granada,"Callejon, Jose",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-1
189,14.0,0.0,False,Granada,"Callejon, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
190,15.0,0.0,False,Granada,"Callejon, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
191,16.0,2.0,False,Granada,"Callejon, Jose",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1
192,17.0,2.0,False,Granada,"Callejon, Jose",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
193,18.0,2.0,False,Granada,"Callejon, Jose",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
194,19.0,3.0,False,Granada,"Callejon, Jose",18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,-1
195,20.0,5.0,False,Granada,"Callejon, Jose",68,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4,11,0,-1
196,21.0,3.0,False,Granada,"Callejon, Jose",10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1
197,22.0,0.0,False,Granada,"Callejon, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
198,23.0,0.0,False,Granada,"Callejon, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
199,24.0,2.0,False,Granada,"Callejon, Jose",15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,-1
200,1.0,3.0,False,Granada,"Ruiz, Sergio",90,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,10,10,0,-1
201,2.0,3.0,False,Granada,"Ruiz, Sergio",89,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,12,12,0,-1
